gnd,pctile,year,count,hh_inc,le_agg,le_raceadj,sd_le_agg,sd_le_raceadj
F,77,2011,460006,106043.91,87.6959,87.599609,0.6179418,0.6204623
F,77,2012,460560,105788.66,87.576019,87.471596,0.66966623,0.67093772
F,77,2013,457964,105328.34,89.028465,88.918182,0.52789146,0.53423226
F,77,2014,440887,100934.45,88.563431,88.447395,0.54996061,0.55381089
F,78,2001,401080,108872.27,85.672913,85.644226,0.74613649,0.73379207
F,78,2002,414066,110838.83,84.7985,84.776093,0.82124764,0.80576831
F,78,2003,423098,108869.6,84.787476,84.758606,0.80863756,0.79427153
F,78,2004,430688,107591.7,85.841461,85.792084,0.75518382,0.74258077
F,78,2005,436388,107776.94,86.386475,86.324425,0.71630263,0.70842648
F,78,2006,441500,109296.8,86.76342,86.691765,0.72590715,0.7200008
F,78,2007,445978,110084.24,88.214394,88.123077,0.60348004,0.60416454
F,78,2008,451073,111733.67,88.318939,88.227814,0.59255332,0.59384805
F,78,2009,461926,112588.19,88.364006,88.27076,0.56911051,0.57071006
F,78,2010,461621,109738.09,87.535812,87.450821,0.67756188,0.67815214
F,78,2011,459984,108702.52,88.293755,88.18959,0.59109843,0.59506935
F,78,2012,460578,108482.2,88.727272,88.617584,0.57151103,0.57499135
F,78,2013,457990,108050.23,89.041641,88.923027,0.51353878,0.51835507
F,78,2014,440991,103515.81,88.373672,88.250572,0.59305149,0.59699905
F,79,2001,401046,111504.3,86.929001,86.882637,0.68261105,0.6730057
F,79,2002,414043,113549.55,85.952164,85.908333,0.77951831,0.76755583
F,79,2003,423249,111497.43,87.210464,87.14843,0.70192564,0.69445044
F,79,2004,430733,110138.44,86.49913,86.437225,0.71087009,0.70405692
F,79,2005,436422,110327.21,85.87886,85.817352,0.7673384,0.75855917
F,79,2006,441544,111909.06,87.75663,87.670349,0.62453258,0.62187064
F,79,2007,445940,112763.54,86.921844,86.833519,0.7868259,0.78017187
F,79,2008,451209,114510.15,87.935913,87.836357,0.59528702,0.59530503
F,79,2009,461935,115442.1,88.726677,88.624687,0.51300305,0.51694357
F,79,2010,461688,112465.86,88.283112,88.187996,0.61334634,0.61411756
F,79,2011,460028,111482.38,87.764122,87.654388,0.65674639,0.65655541
F,79,2012,460570,111309.33,87.995903,87.877716,0.62100357,0.62415218
F,79,2013,457997,110903.77,89.883286,89.768349,0.45972642,0.46676308
F,79,2014,440983,106215.32,88.918411,88.790092,0.5219298,0.52843297
F,80,2001,401065,114278.79,84.241516,84.235008,0.90425152,0.88481152
F,80,2002,414057,116416.09,86.245895,86.189598,0.73887521,0.72807992
F,80,2003,423242,114261.25,86.941269,86.876312,0.7327072,0.7245627
F,80,2004,430710,112806.55,87.015205,86.945442,0.73520422,0.72839326
F,80,2005,436405,112994.63,86.502502,86.432167,0.77945977,0.77151126
F,80,2006,441584,114666.76,86.328651,86.248901,0.75650984,0.75016886
F,80,2007,445989,115615.45,87.879211,87.777786,0.65452987,0.65282559
F,80,2008,451131,117467.82,87.672447,87.569138,0.65501386,0.65458637
F,80,2009,461937,118474.22,88.515816,88.412483,0.58649457,0.58671755
F,80,2010,461642,115358.01,87.527641,87.429642,0.67504293,0.67560673
F,80,2011,459980,114407.08,88.443848,88.3255,0.57634616,0.58232921
F,80,2012,460665,114279.02,89.666451,89.550262,0.50449347,0.51264364
F,80,2013,457932,113921.01,89.114662,88.985802,0.51278359,0.52180046
F,80,2014,440990,109044.88,87.139854,87.013039,0.80015832,0.80030984
F,81,2001,401047,117210.5,86.253494,86.208199,0.77862275,0.76565927
F,81,2002,414050,119458.45,86.381493,86.323555,0.78342021,0.77156609
F,81,2003,423189,117188.55,86.723625,86.651848,0.69870019,0.69100255
F,81,2004,430779,115629.09,86.365822,86.294945,0.76415771,0.75407314
F,81,2005,436357,115821.57,86.82489,86.744423,0.75568867,0.7494874
F,81,2006,441590,117597.66,86.638824,86.552559,0.7899766,0.78153843
F,81,2007,445984,118659.95,87.26564,87.165215,0.74272639,0.73746121
F,81,2008,451200,120625.53,88.310394,88.201569,0.623438,0.62523299
F,81,2009,461886,121716.15,88.628593,88.517975,0.54874355,0.55335778
F,81,2010,461684,118453.91,88.510452,88.404396,0.58602339,0.58880556
F,81,2011,459959,117501.63,88.798477,88.681168,0.59913218,0.60490912
F,81,2012,460585,117424.23,88.352837,88.221107,0.61727941,0.62174004
F,81,2013,458018,117117.45,88.966324,88.833061,0.5889253,0.59616452
F,81,2014,440973,112030.43,88.333656,88.198761,0.66774499,0.67442012
F,82,2001,401077,120339.34,87.019135,86.956879,0.69127244,0.6822446
F,82,2002,414055,122699.61,86.936508,86.869118,0.70724243,0.6990416
F,82,2003,423223,120296.31,85.589188,85.530006,0.82288492,0.81028146
F,82,2004,430686,118631.98,86.671959,86.594017,0.75661635,0.74953181
F,82,2005,436474,118843.77,88.464043,88.372223,0.59483331,0.59515047
F,82,2006,441570,120735.8,86.621414,86.528435,0.74213469,0.73978519
F,82,2007,445964,121919.41,87.580772,87.470734,0.66945922,0.66706294
F,82,2008,451132,124009.62,87.819969,87.706017,0.65973169,0.66012079
F,82,2009,461976,125194.58,86.645096,86.535538,0.7506116,0.74749953
F,82,2010,461680,121772.39,87.631798,87.523468,0.70829153,0.70963156
F,82,2011,460037,120787.34,89.131668,89.009979,0.5268333,0.53219587
F,82,2012,460655,120767.19,89.424171,89.295853,0.53543931,0.54188412
F,82,2013,457992,120520.36,89.727692,89.598755,0.49640438,0.50538278
F,82,2014,440991,115199.48,88.991188,88.852409,0.5694055,0.5782007
F,83,2001,401081,123686.27,84.533875,84.503052,0.85891002,0.83946663
F,83,2002,414061,126167.82,86.292191,86.221802,0.75680619,0.74912304
F,83,2003,423264,123613.47,85.740875,85.676895,0.85665369,0.84599143
F,83,2004,430787,121849.79,86.528206,86.445473,0.76438516,0.7581836
F,83,2005,436431,122093.8,85.85981,85.775368,0.78800285,0.77830654
F,83,2006,441568,124103.38,87.45752,87.355598,0.7165814,0.71423596
F,83,2007,446032,125428.25,87.560501,87.446167,0.71398282,0.71477336
F,83,2008,451149,127640.7,87.881783,87.762802,0.69187832,0.69168317
F,83,2009,462018,128936.92,89.147552,89.029106,0.46705577,0.47138876
F,83,2010,461632,125339.31,87.518158,87.402817,0.70230347,0.70526427
F,83,2011,460007,124294.66,88.627625,88.498619,0.61993933,0.62581855
F,83,2012,460595,124344.95,88.925934,88.785187,0.53129661,0.54005164
F,83,2013,457994,124180.91,88.035172,87.892479,0.72873873,0.73438472
F,83,2014,441030,118585.99,89.577072,89.434891,0.46304289,0.47443029
F,84,2001,401089,127283.38,85.550179,85.494476,0.8185454,0.80614722
F,84,2002,414043,129914.2,87.07383,86.994904,0.74898732,0.74207902
F,84,2003,423249,127190.54,86.968803,86.879372,0.74145931,0.73649508
F,84,2004,430771,125310.7,87.800156,87.707413,0.69976872,0.70065284
F,84,2005,436456,125592.84,87.73996,87.634842,0.64153492,0.64123374
F,84,2006,441551,127739.48,87.262398,87.150719,0.69871593,0.69921291
F,84,2007,445966,129214.84,87.815704,87.692543,0.67797261,0.67856449
F,84,2008,451161,131565.72,88.040657,87.915939,0.69331747,0.69935256
F,84,2009,462016,132983.8,87.962479,87.834564,0.64058691,0.64273995
F,84,2010,461725,129184.94,87.988571,87.863213,0.6317541,0.63515681
F,84,2011,460064,128063.31,88.861031,88.724884,0.56934512,0.57838976
F,84,2012,460684,128193.63,89.462601,89.322868,0.51551795,0.52514696
F,84,2013,458028,128151.72,87.752617,87.594772,0.70676416,0.71272796
F,84,2014,441031,122223.1,88.451263,88.295105,0.61077183,0.62153429
F,85,2001,401134,131182.83,84.916344,84.861153,0.85208195,0.84020567
F,85,2002,414037,133970.61,87.260765,87.172607,0.72915584,0.72275758
F,85,2003,423295,131052.28,86.086815,85.994125,0.759386,0.75441247
F,85,2004,430718,129062.5,86.717514,86.61911,0.80235773,0.79564202
F,85,2005,436442,129378.53,87.087059,86.97847,0.72663391,0.72517169
F,85,2006,441648,131681.08,86.868103,86.753532,0.73129368,0.72897518
F,85,2007,445989,133312.48,87.741577,87.608467,0.66522413,0.66874391
F,85,2008,451240,135832.27,88.99675,88.870377,0.62778759,0.63737774
F,85,2009,461996,137501.31,88.700653,88.569695,0.59889615,0.60704666
F,85,2010,461671,133520.06,89.55687,89.432274,0.48310071,0.49226093
F,85,2011,460053,132160.52,87.660141,87.509308,0.74862236,0.75195068
F,85,2012,460645,132392.89,88.693199,88.540382,0.65502048,0.66641742
F,85,2013,458025,132442.66,88.93116,88.770981,0.57602626,0.58732373
F,85,2014,441039,126174.2,88.99279,88.834785,0.61672592,0.63274217
F,86,2001,401113,135437.25,86.641548,86.560219,0.77864045,0.76840299
F,86,2002,414068,138410.5,86.228897,86.142227,0.80591428,0.79944819
F,86,2003,423238,135255.73,86.047256,85.946907,0.76702946,0.7609219
F,86,2004,430754,133145.5,88.436073,88.327072,0.62236279,0.6266256
F,86,2005,436468,133502.81,86.779572,86.667519,0.76026618,0.75792485
F,86,2006,441620,135974.44,87.497093,87.371407,0.72166717,0.72380596
F,86,2007,446009,137801.14,89.149216,89.019409,0.56858301,0.57640177
F,86,2008,451199,140617.08,87.806168,87.660713,0.68621898,0.69322211
F,86,2009,461946,142460.03,88.621078,88.484062,0.64190996,0.6494593
F,86,2010,461746,138176.63,88.119202,87.98111,0.67979407,0.68458027
F,86,2011,460005,136643.14,89.21331,89.064049,0.54496044,0.55729967
F,86,2012,460657,136947.75,89.243584,89.087097,0.56397855,0.57473689
F,86,2013,458105,137113.86,89.047287,88.882401,0.58473688,0.59773362
F,86,2014,441026,130440.37,90.086922,89.935745,0.45081589,0.46639422
F,87,2001,401125,140115.94,85.651566,85.572525,0.83084875,0.82161289
F,87,2002,414096,143306.17,88.353432,88.251366,0.61212134,0.61322176
F,87,2003,423279,139870.63,86.745712,86.641571,0.79233241,0.78332412
F,87,2004,430789,137622.69,87.091782,86.977333,0.71661574,0.71683407
F,87,2005,436504,138030.66,86.547066,86.431335,0.81008232,0.80409443
F,87,2006,441614,140698.92,87.656647,87.527435,0.70116186,0.70664877
F,87,2007,445991,142776.27,87.427162,87.282761,0.73286033,0.73740458
F,87,2008,451227,145953.8,88.920174,88.780022,0.57868922,0.58552253
F,87,2009,461984,147851.08,88.353172,88.206093,0.61208272,0.61998552
F,87,2010,461732,143233.86,89.056915,88.915298,0.53429931,0.54253632
F,87,2011,460022,141521.16,89.400063,89.249084,0.5790143,0.59044737
F,87,2012,460696,141941.55,89.694733,89.542358,0.54380184,0.55877173
F,87,2013,458050,142226,88.655991,88.483421,0.6410439,0.65497106
F,87,2014,441018,135094.91,89.423828,89.257889,0.54341978,0.55803502
F,88,2001,401145,145318.19,86.234886,86.151909,0.80922139,0.80133724
F,88,2002,414073,148756.22,85.621742,85.538689,0.92603177,0.91195047
F,88,2003,423288,144987.59,86.437119,86.331955,0.82463562,0.81804645
F,88,2004,430782,142576.28,87.538994,87.424255,0.72679728,0.72650015
F,88,2005,436470,143039.91,87.582001,87.461845,0.76007277,0.76284724
F,88,2006,441635,145947.7,87.710724,87.580765,0.70551556,0.71059299
F,88,2007,446009,148494.38,87.768623,87.620888,0.67794901,0.68490487
F,88,2008,451202,151782.08,87.956848,87.80806,0.73257488,0.74036819
F,88,2009,462022,153845.14,87.32634,87.175964,0.74799347,0.75307173
F,88,2010,461751,148821.59,89.563179,89.425484,0.50714421,0.51897651
F,88,2011,460052,146900,88.587654,88.423538,0.6175921,0.62495857
F,88,2012,460693,147482.08,89.286705,89.124306,0.58609587,0.59865886
F,88,2013,458092,147905.03,88.346436,88.166466,0.67435116,0.68561012
F,88,2014,441049,140233.47,89.15892,88.988472,0.5903765,0.60406601
F,89,2001,401176,151171,87.390732,87.29985,0.73007631,0.72852713
F,89,2002,414089,154907.31,86.372169,86.275948,0.79954177,0.79461724
F,89,2003,423283,150733.83,87.140358,87.027679,0.72575343,0.72194988
F,89,2004,430782,148119.84,88.55397,88.438797,0.66490257,0.66853136
F,89,2005,436480,148631.09,88.610367,88.492409,0.69428676,0.69913554
F,89,2006,441620,152018.06,88.030334,87.900894,0.70618427,0.71039426
F,89,2007,446033,154816.41,88.853661,88.714302,0.63395739,0.64429843
F,89,2008,451215,158324.58,87.962265,87.813339,0.73706448,0.74327105
F,89,2009,462030,160566.78,87.396538,87.246368,0.77207077,0.77566123
F,89,2010,461763,155055.03,88.682526,88.534904,0.60655123,0.61659729
F,89,2011,460064,152909.09,88.870102,88.708763,0.60599184,0.61511731
F,89,2012,460718,153660.97,88.28569,88.113724,0.73757434,0.74813628
F,89,2013,458100,154196.25,89.500473,89.338196,0.57148111,0.58878887
F,89,2014,441034,145969.92,90.317657,90.168198,0.47422767,0.49272552
F,90,2001,401123,157870.44,86.682701,86.596382,0.77155387,0.76658195
F,90,2002,414093,161949.41,86.46801,86.374451,0.83163947,0.82405663
F,90,2003,423327,157266.45,86.509697,86.406868,0.84092146,0.83493215
F,90,2004,430748,154449.17,87.507713,87.39415,0.76026064,0.75975579
F,90,2005,436474,155189.34,87.95739,87.837914,0.70668781,0.70800519
F,90,2006,441667,158846.72,87.748306,87.618309,0.73095798,0.73289156
F,90,2007,446034,161979.52,87.085983,86.94294,0.7851609,0.78708482
F,90,2008,451238,165804.5,88.433662,88.284225,0.6367588,0.64745635
F,90,2009,462027,168227.61,88.084381,87.934097,0.69526464,0.70293409
F,90,2010,461754,162102.72,88.561462,88.414925,0.62126559,0.6315974
F,90,2011,460080,159614.55,88.138992,87.971748,0.7044183,0.71652764
F,90,2012,460701,160558.3,87.846718,87.669228,0.75265151,0.7632001
F,90,2013,458085,161288.66,88.727364,88.54847,0.60639894,0.6195963
F,90,2014,441069,152359.05,89.16394,88.989159,0.54916281,0.56822062
F,91,2001,401132,165644.36,87.074501,86.988373,0.78192973,0.775877
F,91,2002,414112,170152.16,86.679535,86.587868,0.83544445,0.83085501
F,91,2003,423327,164826.09,87.609772,87.502007,0.71001619,0.70838398
F,91,2004,430798,161975.86,86.625153,86.516411,0.80398697,0.80050033
F,91,2005,436491,162790.98,87.259842,87.141785,0.78194654,0.78116095
F,91,2006,441645,166676.53,88.932693,88.81044,0.65062624,0.65667444
F,91,2007,446053,170298.89,89.219826,89.088402,0.63860214,0.64991605
F,91,2008,451267,174569.23,88.317909,88.171204,0.65762419,0.66294378
F,91,2009,462036,177370.52,89.487671,89.350304,0.52623492,0.53608322
F,91,2010,461737,170442.8,89.755707,89.623627,0.50739038,0.52212411
F,91,2011,460121,167235.02,89.011681,88.854553,0.61404592,0.62615848
F,91,2012,460726,168437.94,89.838593,89.68631,0.5433256,0.55860555
F,91,2013,458136,169385.03,89.450256,89.286514,0.59051853,0.60527104
F,91,2014,441091,159590.38,88.453209,88.276871,0.73394537,0.74915981
F,92,2001,401162,174889.03,87.496918,87.41449,0.73701221,0.73402953
F,92,2002,414162,179997.75,86.346024,86.260292,0.86019981,0.85106939
F,92,2003,423322,173776.48,87.736206,87.631256,0.68124688,0.68128937
F,92,2004,430794,170632.77,89.211151,89.106842,0.59815085,0.60350424
F,92,2005,436490,171491.95,87.202324,87.088097,0.770316,0.77258086
F,92,2006,441674,175889.44,87.476944,87.354446,0.79314095,0.79766083
F,92,2007,446046,180233.55,88.642555,88.503799,0.59097719,0.59963524
F,92,2008,451242,185062.09,88.653534,88.512955,0.66013688,0.66863024
F,92,2009,462066,187975.09,89.185226,89.047729,0.58923531,0.60135537
F,92,2010,461798,180001.84,88.831604,88.695282,0.68013912,0.69359773
F,92,2011,460086,176136.72,89.236267,89.085281,0.64092326,0.65567034
F,92,2012,460730,177663.06,89.661209,89.50676,0.54583085,0.5585835
F,92,2013,458106,178909.23,90.276901,90.132408,0.48443374,0.50013614
F,92,2014,441118,167936.94,89.886139,89.734375,0.56562519,0.58230573
F,93,2001,401147,186218.78,87.90876,87.831291,0.70672768,0.7024675
F,93,2002,414111,192015.25,85.99353,85.922539,0.9381184,0.92273039
F,93,2003,423323,184631.48,87.30246,87.209091,0.80380106,0.8024922
F,93,2004,430848,180985.56,87.662819,87.561623,0.71478564,0.7144779
F,93,2005,436517,181945.44,87.288902,87.182678,0.77834946,0.77620143
F,93,2006,441652,187155.14,87.925446,87.815826,0.8070966,0.81116533
F,93,2007,446075,192377.75,89.160538,89.036858,0.60118812,0.61246705
F,93,2008,451255,197529.11,88.864479,88.733078,0.63230318,0.64256072
F,93,2009,462017,200797.75,89.097351,88.96817,0.61846435,0.6312325
F,93,2010,461761,191423.47,89.027443,88.89727,0.59958708,0.60881644
F,93,2011,460079,186712.88,88.709572,88.562119,0.69712853,0.7102918
F,93,2012,460754,188731.53,89.365662,89.215126,0.61935896,0.63562292
F,93,2013,458135,190303.89,90.431702,90.293602,0.45676833,0.47224504
F,93,2014,441105,177875.63,89.805809,89.660004,0.59093946,0.60658687
F,94,2001,401192,200570.8,86.391052,86.334961,0.85459453,0.8437885
F,94,2002,414161,207132.34,87.303673,87.23333,0.8009178,0.79410046
F,94,2003,423328,198156.33,87.450089,87.366577,0.75133646,0.75018585
F,94,2004,430845,193771.3,88.356041,88.267319,0.68518919,0.68470252
F,94,2005,436527,194825.89,87.895554,87.801903,0.7356438,0.73929179
F,94,2006,441669,201209.63,87.870338,87.769379,0.75326508,0.75725615
F,94,2007,446055,207253.91,89.551872,89.443275,0.60092413,0.60914522
F,94,2008,451261,213158.8,88.745964,88.624382,0.66118068,0.66770864
F,94,2009,462054,216898.16,88.26049,88.13588,0.6873793,0.69697034
F,94,2010,461808,205554.75,89.244568,89.127762,0.65191078,0.66531754
F,94,2011,460128,199708.64,89.469536,89.338135,0.60797447,0.62246865
F,94,2012,460749,202387.77,89.499512,89.36174,0.59573239,0.60994685
F,94,2013,458136,204374,89.508057,89.365295,0.60187519,0.6155591
F,94,2014,441071,189945.94,89.935036,89.801834,0.62480909,0.64010447
F,95,2001,401171,219231.8,86.473808,86.434006,0.81677049,0.80687666
F,95,2002,414134,226885.08,87.704407,87.642487,0.74580914,0.7443732
F,95,2003,423320,215636.41,88.52684,88.453316,0.66299313,0.66479725
F,95,2004,430858,210206.41,86.659698,86.596626,0.87028629,0.86405319
F,95,2005,436517,211357.06,87.941536,87.864311,0.74744612,0.74763757
F,95,2006,441695,219164.63,89.197495,89.11013,0.64554071,0.65213162
F,95,2007,446071,226696.81,89.293808,89.190788,0.59688801,0.60433501
F,95,2008,451314,233685.72,89.322807,89.217827,0.63366199,0.64090532
F,95,2009,462048,238087.25,88.8713,88.763298,0.63728392,0.64012152
F,95,2010,461811,223832.3,89.979591,89.878555,0.52945244,0.54113644
F,95,2011,460133,216345.22,89.506233,89.386894,0.59094769,0.60432553
F,95,2012,460754,219914.47,89.61042,89.486481,0.61121917,0.62380397
F,95,2013,458164,222469.39,90.497406,90.379509,0.49718854,0.5114091
F,95,2014,441122,205157.52,90.381401,90.263474,0.50928581,0.52457541
F,96,2001,401221,244836.22,88.016464,87.980431,0.74985522,0.74080712
F,96,2002,414148,254092.89,86.887909,86.851303,0.80383563,0.79372954
F,96,2003,423356,239528.89,86.959351,86.915024,0.79943562,0.79030406
F,96,2004,430845,232507.95,87.713837,87.66024,0.74188906,0.73873907
F,96,2005,436578,233846.97,88.176834,88.112923,0.70803279,0.70574886
F,96,2006,441669,243777.8,88.385361,88.315506,0.71691108,0.72057551
F,96,2007,446038,253648.3,89.679291,89.596123,0.59549844,0.59984171
F,96,2008,451256,262254.16,89.751404,89.661034,0.5439707,0.54959524
F,96,2009,462077,267636.78,89.774414,89.68821,0.5857203,0.59414846
F,96,2010,461813,248983.31,89.294937,89.206047,0.59443742,0.60143846
F,96,2011,460177,238764.42,89.329147,89.227402,0.64030778,0.65109855
F,96,2012,460769,243685.53,89.453133,89.346748,0.63731015,0.64515686
F,96,2013,458144,247066.23,90.015434,89.905815,0.54099178,0.54993248
F,96,2014,441115,225452.06,89.49942,89.390488,0.63443762,0.6438455
F,97,2001,401205,282785.38,87.466156,87.451424,0.77517533,0.7657401
F,97,2002,414123,294704.13,88.064529,88.036369,0.74649024,0.73679179
F,97,2003,423318,274788.38,87.110558,87.086823,0.80957341,0.80174637
F,97,2004,430860,265337.63,88.771248,88.727913,0.67260087,0.6687302
F,97,2005,436531,267070.53,87.685081,87.648163,0.79109997,0.7854948
F,97,2006,441708,280617.94,88.467819,88.416748,0.70986885,0.70881402
F,97,2007,446105,294532.94,90.067093,89.998749,0.50909323,0.5121125
F,97,2008,451300,305816.09,89.713249,89.639389,0.57124078,0.57650787
F,97,2009,462069,312673.47,89.744766,89.672897,0.55083877,0.5539605
F,97,2010,461829,286664.56,88.76313,88.696251,0.73238534,0.73454005
F,97,2011,460145,271654.13,89.105812,89.01812,0.63627857,0.64126891
